date,ETH_price,total_volume,market_cap,coin_name
00:00.0,1775.758352,37652347195,2.03972E+11,ethereum
00:00.0,1782.575309,33252538990,2.04529E+11,ethereum
00:00.0,1845.573922,33582379213,2.11714E+11,ethereum
00:00.0,1938.569437,34799956644,2.21863E+11,ethereum
00:00.0,1969.979718,34796767876,2.26038E+11,ethereum
00:00.0,1929.367693,44957939436,2.21405E+11,ethereum
00:00.0,1941.426768,33064349741,2.23004E+11,ethereum
00:00.0,1788.61521,53799590366,2.04731E+11,ethereum
00:00.0,1563.924606,62714754623,1.79692E+11,ethereum
00:00.0,1628.391534,40313400449,1.85843E+11,ethereum
00:00.0,1468.860104,31736119376,1.68658E+11,ethereum
00:00.0,1450.988747,36682073652,1.67151E+11,ethereum
00:00.0,1480.129577,28221473460,1.67834E+11,ethereum
00:00.0,1416.661553,35420463945,1.6329E+11,ethereum
00:00.0,1570.39969,31604939382,1.79885E+11,ethereum
00:00.0,1497.089104,29049758216,1.72018E+11,ethereum
00:00.0,1579.427169,30352405292,1.82133E+11,ethereum
00:00.0,1546.499621,29848246931,1.77648E+11,ethereum
00:00.0,1539.048429,28537887161,1.76268E+11,ethereum
00:00.0,1661.92797,31094969329,1.91505E+11,ethereum
00:00.0,1727.463096,29416647568,1.98696E+11,ethereum
00:00.0,1837.533031,35353973627,2.11133E+11,ethereum
00:00.0,1869.331102,31147565433,2.14412E+11,ethereum
00:00.0,1802.311092,31746963273,2.07916E+11,ethereum
00:00.0,1826.057477,31257932437,2.10018E+11,ethereum
00:00.0,1770.936179,28436574757,2.03772E+11,ethereum
00:00.0,1927.72072,32785949402,2.22405E+11,ethereum
00:00.0,1866.071545,26379565439,2.15368E+11,ethereum
00:00.0,1791.047852,32950345873,2.07265E+11,ethereum
00:00.0,1808.551217,30686971237,2.07059E+11,ethereum
00:00.0,1828.754833,30744899541,2.10151E+11,ethereum
00:00.0,1780.159646,29651777828,2.05023E+11,ethereum
00:00.0,1817.132963,27345983317,2.09189E+11,ethereum
00:00.0,1817.860143,29495472699,2.09456E+11,ethereum
00:00.0,1790.378075,29228757710,2.06013E+11,ethereum
00:00.0,1686.891197,31376731220,1.95435E+11,ethereum
00:00.0,1673.859184,28758919428,1.92389E+11,ethereum
00:00.0,1581.631056,38413713634,1.83005E+11,ethereum
00:00.0,1587.297964,26325124558,1.8281E+11,ethereum
00:00.0,1700.366869,24804294374,1.95512E+11,ethereum
00:00.0,1713.837876,21118379280,1.97943E+11,ethereum
00:00.0,1689.036798,19859272132,1.94648E+11,ethereum
00:00.0,1817.626388,32618518752,2.09089E+11,ethereum
00:00.0,1840.294952,28496809578,2.12081E+11,ethereum
00:00.0,1915.832536,28955571444,2.21211E+11,ethereum
00:00.0,1970.4712,32076778812,2.27187E+11,ethereum
00:00.0,2134.101788,35467665331,2.46446E+11,ethereum
00:00.0,2016.667247,34872897877,2.3352E+11,ethereum
00:00.0,2077.755212,26817722961,2.39721E+11,ethereum
00:00.0,2097.796383,30867393926,2.42118E+11,ethereum
00:00.0,2115.055452,33391498273,2.44306E+11,ethereum
00:00.0,1989.148062,39604003544,2.29324E+11,ethereum
00:00.0,2081.354063,27145394978,2.40116E+11,ethereum
00:00.0,2069.667796,25076796421,2.38825E+11,ethereum
00:00.0,2142.796065,32243242818,2.46337E+11,ethereum
00:00.0,2150.265143,25369863410,2.47432E+11,ethereum
00:00.0,2142.476276,29096213678,2.47289E+11,ethereum
00:00.0,2304.343516,35760747636,2.65315E+11,ethereum
00:00.0,2429.661528,43351853140,2.81118E+11,ethereum
00:00.0,2514.168416,37106765660,2.90592E+11,ethereum
00:00.0,2424.553845,43982805218,2.80618E+11,ethereum
00:00.0,2345.266963,35627176092,2.7106E+11,ethereum
00:00.0,2245.760753,61890227352,2.59329E+11,ethereum
00:00.0,2168.032727,40335730705,2.5109E+11,ethereum
00:00.0,2324.284687,44737302424,2.69456E+11,ethereum
00:00.0,2373.501344,43726884252,2.74297E+11,ethereum
00:00.0,2426.07115,63343308067,2.80713E+11,ethereum
00:00.0,2364.231204,69126869462,2.73323E+11,ethereum
00:00.0,2212.843798,35640594314,2.58341E+11,ethereum
00:00.0,2307.355321,36744402577,2.66777E+11,ethereum
00:00.0,2532.386803,42791797037,2.92829E+11,ethereum
00:00.0,2647.15819,37611597878,3.06136E+11,ethereum
00:00.0,2748.784585,42878743228,3.17353E+11,ethereum
00:00.0,2757.497552,38536865198,3.18971E+11,ethereum
00:00.0,2776.703712,35477884579,3.21156E+11,ethereum
00:00.0,2944.916947,36721647718,3.4073E+11,ethereum
00:00.0,2953.297348,35727432416,3.41954E+11,ethereum
00:00.0,3439.85507,64192650586,3.98258E+11,ethereum
00:00.0,3245.663149,78437235046,3.80566E+11,ethereum
00:00.0,3524.562728,63552342594,4.09191E+11,ethereum
00:00.0,3495.075869,50430169753,4.05356E+11,ethereum
00:00.0,3493.5345,44980768421,4.04285E+11,ethereum
00:00.0,3912.742917,60174921874,4.50716E+11,ethereum
00:00.0,3932.754068,61625657297,4.55448E+11,ethereum
00:00.0,3979.608652,80827215918,4.61041E+11,ethereum
00:00.0,4182.790286,67869198116,4.81381E+11,ethereum
00:00.0,3906.108903,78772032255,4.65647E+11,ethereum
00:00.0,3750.341595,97383442023,4.31105E+11,ethereum
00:00.0,4088.731708,63587729060,4.73725E+11,ethereum
00:00.0,3659.921844,58150860876,4.25715E+11,ethereum
00:00.0,3602.004897,67531308124,4.14265E+11,ethereum
00:00.0,3288.229887,75100584776,3.81162E+11,ethereum
00:00.0,3399.04928,59160464538,3.90227E+11,ethereum
00:00.0,2505.014946,1.17905E+11,2.95233E+11,ethereum
00:00.0,2778.279661,92538167828,3.22163E+11,ethereum
00:00.0,2419.103217,1.15001E+11,2.79623E+11,ethereum
00:00.0,2306.371267,1.02525E+11,2.68503E+11,ethereum
00:00.0,2120.037375,77839858614,2.4407E+11,ethereum
00:00.0,2640.159632,73496058831,3.06046E+11,ethereum
00:00.0,2695.477807,92468701274,3.12566E+11,ethereum
00:00.0,2882.483408,53115222705,3.34435E+11,ethereum
00:00.0,2742.990863,44070236220,3.19404E+11,ethereum
00:00.0,2433.328866,49493519120,2.82229E+11,ethereum
00:00.0,2294.626286,47141249182,2.68673E+11,ethereum
00:00.0,2395.853228,37392021394,2.78271E+11,ethereum
00:00.0,2708.429866,44445830388,3.14463E+11,ethereum
00:00.0,2632.6566,39898648753,3.06489E+11,ethereum
00:00.0,2717.154037,39148856525,3.15313E+11,ethereum
00:00.0,2858.276702,38104663185,3.33965E+11,ethereum
00:00.0,2694.497667,39996583175,3.12991E+11,ethereum
00:00.0,2624.768915,34731979705,3.02743E+11,ethereum
00:00.0,2711.547939,29050162249,3.15045E+11,ethereum
00:00.0,2580.53558,37385872210,2.99858E+11,ethereum
00:00.0,2528.022301,48344195674,2.94069E+11,ethereum
00:00.0,2620.625389,43973432438,3.04761E+11,ethereum
00:00.0,2486.600069,33075957437,2.89444E+11,ethereum
00:00.0,2356.634774,26751786966,2.72748E+11,ethereum
00:00.0,2379.991748,28235882062,2.78224E+11,ethereum
00:00.0,2517.771696,29382118964,2.92767E+11,ethereum
00:00.0,2587.381611,28128172338,3.00405E+11,ethereum
00:00.0,2561.188331,26803957680,2.98324E+11,ethereum
00:00.0,2365.872786,26150320395,2.74667E+11,ethereum
00:00.0,2380.74452,25708624827,2.75415E+11,ethereum
00:00.0,2231.554315,26204484921,2.6004E+11,ethereum
00:00.0,2176.308536,20456963375,2.53397E+11,ethereum
00:00.0,2251.560559,26235850447,2.61478E+11,ethereum
00:00.0,1900.1223,39499960408,2.23203E+11,ethereum
00:00.0,1875.357694,38755019937,2.16877E+11,ethereum
00:00.0,1971.105978,28098744045,2.29519E+11,ethereum
00:00.0,1990.076151,22447489242,2.31644E+11,ethereum
00:00.0,1833.463161,25981381067,2.13872E+11,ethereum
00:00.0,1817.047666,24249510321,2.09989E+11,ethereum
00:00.0,1973.926865,24316408028,2.29354E+11,ethereum
00:00.0,2087.518724,30629329806,2.43041E+11,ethereum
00:00.0,2169.400068,27149143847,2.53608E+11,ethereum
00:00.0,2279.354161,29046221906,2.65952E+11,ethereum
00:00.0,2121.657901,25874247678,2.47211E+11,ethereum
00:00.0,2157.880585,22869223901,2.50754E+11,ethereum
00:00.0,2228.532399,19954299563,2.59079E+11,ethereum
00:00.0,2329.004751,21119209513,2.71473E+11,ethereum
00:00.0,2217.301853,22592756940,2.5872E+11,ethereum
00:00.0,2320.654929,24748897614,2.70698E+11,ethereum
00:00.0,2317.236943,23352988377,2.70117E+11,ethereum
00:00.0,2126.442467,24133566101,2.48125E+11,ethereum
00:00.0,2156.580957,22262234450,2.51611E+11,ethereum
00:00.0,2123.058597,18091111748,2.47861E+11,ethereum
00:00.0,2144.014257,14249909363,2.50027E+11,ethereum
00:00.0,2042.499187,16403901754,2.38087E+11,ethereum
00:00.0,1944.395017,18210922218,2.27136E+11,ethereum
00:00.0,1997.663314,20007437043,2.32939E+11,ethereum
00:00.0,1910.726952,17978198760,2.23534E+11,ethereum
00:00.0,1874.20025,17448403934,2.18478E+11,ethereum
00:00.0,1899.84275,14920352990,2.21839E+11,ethereum
00:00.0,1905.723383,15355055466,2.22305E+11,ethereum
00:00.0,1824.929392,15768554506,2.14106E+11,ethereum
00:00.0,1794.973425,20634025155,2.09393E+11,ethereum
00:00.0,2003.723921,25849497421,2.33006E+11,ethereum
00:00.0,2027.533448,21655718476,2.36555E+11,ethereum
00:00.0,2117.154608,20760571836,2.47069E+11,ethereum
00:00.0,2183.627415,19333415460,2.55023E+11,ethereum
00:00.0,2209.49936,16557827419,2.58068E+11,ethereum
00:00.0,2230.212068,35197538271,2.61544E+11,ethereum
00:00.0,2292.579637,28862032738,2.6734E+11,ethereum
00:00.0,2299.689406,23171592870,2.68839E+11,ethereum
00:00.0,2383.44326,18266719971,2.78786E+11,ethereum
00:00.0,2462.399983,24040211451,2.87344E+11,ethereum
00:00.0,2541.674599,21579519281,2.97506E+11,ethereum
00:00.0,2555.408179,25689002090,2.97291E+11,ethereum
00:00.0,2611.67307,26664958252,3.06484E+11,ethereum
00:00.0,2521.268475,26304380467,2.9476E+11,ethereum
00:00.0,2724.532243,29356647318,3.19613E+11,ethereum
00:00.0,2821.649693,37970347684,3.30224E+11,ethereum
00:00.0,2888.732274,30876444992,3.37961E+11,ethereum
00:00.0,3151.217517,38870720439,3.68235E+11,ethereum
00:00.0,3012.308559,34209269717,3.52872E+11,ethereum
00:00.0,3163.064655,38510599667,3.63242E+11,ethereum
00:00.0,3147.842995,30456934757,3.68146E+11,ethereum
00:00.0,3166.647218,28540625894,3.7112E+11,ethereum
00:00.0,3048.412682,28111908834,3.56667E+11,ethereum
00:00.0,3323.197991,25989682659,3.8765E+11,ethereum
00:00.0,3268.548177,21723717068,3.83334E+11,ethereum
00:00.0,3309.75491,24412292891,3.87075E+11,ethereum
00:00.0,3153.583684,25922917846,3.69733E+11,ethereum
00:00.0,3007.144027,28303010381,3.5439E+11,ethereum
00:00.0,3037.230251,23192419119,3.57527E+11,ethereum
00:00.0,3144.818437,20590444717,3.60685E+11,ethereum
00:00.0,3276.969837,22079051285,3.83483E+11,ethereum
00:00.0,3224.00046,19339185909,3.785E+11,ethereum
00:00.0,3243.486358,17023426890,3.80718E+11,ethereum
00:00.0,3320.40917,22119621925,3.89578E+11,ethereum
00:00.0,3177.663796,23531754576,3.73455E+11,ethereum
00:00.0,3231.441452,20438475652,3.78981E+11,ethereum
00:00.0,3122.971797,18755498274,3.67861E+11,ethereum
00:00.0,3267.539435,18470749435,3.83645E+11,ethereum
00:00.0,3245.430222,13957284070,3.8075E+11,ethereum
00:00.0,3233.383152,14110206249,3.78786E+11,ethereum
00:00.0,3232.733863,21741061739,3.78977E+11,ethereum
00:00.0,3440.562336,32201644523,4.03658E+11,ethereum
00:00.0,3790.613996,34465100678,4.44243E+11,ethereum
00:00.0,3793.300743,28115776510,4.44937E+11,ethereum
00:00.0,3936.163392,30463347266,4.6202E+11,ethereum
00:00.0,3894.937512,24002848309,4.5693E+11,ethereum
00:00.0,3950.270345,19760598542,4.63973E+11,ethereum
00:00.0,3943.256785,20190616166,4.63012E+11,ethereum
00:00.0,3440.341757,42541561062,4.04516E+11,ethereum
00:00.0,3496.859023,34175479498,4.13866E+11,ethereum
00:00.0,3435.979933,25796050344,4.03936E+11,ethereum
00:00.0,3209.915696,24111446202,3.76789E+11,ethereum
00:00.0,3268.104162,19742335705,3.83321E+11,ethereum
00:00.0,3417.839367,18149841767,4.02835E+11,ethereum
00:00.0,3301.186777,25897933726,3.87934E+11,ethereum
00:00.0,3425.250873,21080767348,4.02558E+11,ethereum
00:00.0,3595.962571,18985547836,4.21478E+11,ethereum
00:00.0,3573.307516,22391476967,4.19511E+11,ethereum
00:00.0,3412.177182,19039612529,4.01297E+11,ethereum
00:00.0,3427.584262,16278153590,4.03307E+11,ethereum
00:00.0,3335.884887,14500103698,3.92514E+11,ethereum
00:00.0,2977.322679,28477674120,3.48967E+11,ethereum
00:00.0,2744.111,32062935710,3.22261E+11,ethereum
00:00.0,3074.119761,27084409011,3.59841E+11,ethereum
00:00.0,3159.269866,19536554032,3.71682E+11,ethereum
00:00.0,2930.742706,28504692816,3.49627E+11,ethereum
00:00.0,2946.970846,22533679024,3.47011E+11,ethereum
00:00.0,3063.316345,24916718281,3.59681E+11,ethereum
00:00.0,2939.742283,20890327694,3.46015E+11,ethereum
00:00.0,2798.984417,18975426962,3.30647E+11,ethereum
00:00.0,2855.611731,17522543132,3.35476E+11,ethereum
00:00.0,3013.493232,19400423829,3.55018E+11,ethereum
00:00.0,3305.107041,24368105704,3.8895E+11,ethereum
00:00.0,3393.924249,21335051735,3.99456E+11,ethereum
00:00.0,3426.387081,18130363406,4.03971E+11,ethereum
00:00.0,3390.310408,19898468513,4.00956E+11,ethereum
00:00.0,3520.342257,19024921944,4.15494E+11,ethereum
00:00.0,3592.17613,24709364134,4.2356E+11,ethereum
00:00.0,3594.918358,21186801825,4.2361E+11,ethereum
00:00.0,3558.549577,18144469094,4.19918E+11,ethereum
00:00.0,3588.080922,13815631715,4.21836E+11,ethereum
00:00.0,3431.019307,18106607784,4.04765E+11,ethereum
00:00.0,3537.840087,20424407323,4.15159E+11,ethereum
00:00.0,3498.105292,20207646949,4.1258E+11,ethereum
00:00.0,3605.650334,18300885350,4.25078E+11,ethereum
00:00.0,3794.516888,21679175673,4.4706E+11,ethereum
00:00.0,3885.641765,23144188055,4.57797E+11,ethereum
00:00.0,3854.498461,18154520780,4.53065E+11,ethereum
00:00.0,3854.223687,17263171427,4.53191E+11,ethereum
00:00.0,3752.618727,18931081929,4.43347E+11,ethereum
00:00.0,3884.587295,17449609318,4.57654E+11,ethereum
00:00.0,4170.107933,21926381355,4.9159E+11,ethereum
00:00.0,4074.860158,50122173541,4.81528E+11,ethereum
00:00.0,3990.711976,21674013295,4.71642E+11,ethereum
00:00.0,4179.442298,16499701301,4.93125E+11,ethereum
00:00.0,4094.938993,16494229912,4.82165E+11,ethereum
00:00.0,4230.208372,17031857290,4.99491E+11,ethereum
00:00.0,4152.570289,18925943956,4.8945E+11,ethereum
00:00.0,3944.090862,28770879596,4.66683E+11,ethereum
00:00.0,4288.097219,29989860066,5.05971E+11,ethereum
00:00.0,4422.940536,25462638680,5.21747E+11,ethereum
00:00.0,4324.609926,15937401969,5.11067E+11,ethereum
00:00.0,4292.040472,18516249996,5.07889E+11,ethereum
00:00.0,4330.553152,19235929520,5.11442E+11,ethereum
00:00.0,4596.593091,22135519615,5.39885E+11,ethereum
00:00.0,4607.699273,22744538221,5.43312E+11,ethereum
00:00.0,4550.014435,19583405367,5.34624E+11,ethereum
00:00.0,4494.802761,16182205113,5.31117E+11,ethereum
00:00.0,4527.104154,17697965751,5.3414E+11,ethereum
00:00.0,4626.629288,14665949273,5.4647E+11,ethereum
00:00.0,4815.004634,21226347241,5.71666E+11,ethereum
00:00.0,4742.080911,20669583046,5.60964E+11,ethereum
00:00.0,4641.528765,25152889712,5.48699E+11,ethereum
00:00.0,4732.92445,19048319256,5.60226E+11,ethereum
00:00.0,4685.106356,20883749032,5.52938E+11,ethereum
00:00.0,4666.498498,13954188614,5.51229E+11,ethereum
00:00.0,4652.947394,13927559433,5.46963E+11,ethereum
00:00.0,4583.211419,17939105213,5.41674E+11,ethereum
00:00.0,4243.352907,30162258591,5.01392E+11,ethereum
00:00.0,4302.804959,23532734479,5.07387E+11,ethereum
00:00.0,3993.846595,23825764062,4.72466E+11,ethereum
00:00.0,4317.603196,21398451639,5.09117E+11,ethereum
00:00.0,4436.192767,16407598048,5.24537E+11,ethereum
00:00.0,4319.361567,15090104727,5.14388E+11,ethereum
00:00.0,4101.062876,21563803786,4.85392E+11,ethereum
00:00.0,4355.420958,23393688031,5.15844E+11,ethereum
00:00.0,4269.43722,19881953842,5.05609E+11,ethereum
00:00.0,4515.8433,20241529506,5.35082E+11,ethereum
00:00.0,4048.312844,29276733767,4.79414E+11,ethereum
00:00.0,4084.088486,16500509902,4.83997E+11,ethereum
00:00.0,4290.091863,17408610006,5.08385E+11,ethereum
00:00.0,4444.52828,20150915711,5.27331E+11,ethereum
00:00.0,4637.121617,31531135169,5.49759E+11,ethereum
00:00.0,4589.610618,27957934804,5.44051E+11,ethereum
00:00.0,4519.441028,22586539837,5.37815E+11,ethereum
00:00.0,4240.155517,27620915094,5.02863E+11,ethereum
00:00.0,4101.656792,40547950440,4.85429E+11,ethereum
00:00.0,4198.572875,25848780908,4.9705E+11,ethereum
00:00.0,4347.615631,30676805366,5.15778E+11,ethereum
00:00.0,4310.566646,21808603058,5.11409E+11,ethereum
00:00.0,4431.540647,19661953642,5.2585E+11,ethereum
00:00.0,4153.333311,22680202939,4.94841E+11,ethereum
00:00.0,3918.200743,26799083669,4.67266E+11,ethereum
00:00.0,4079.814931,19796149222,4.84279E+11,ethereum
00:00.0,4135.84151,14046344323,4.90317E+11,ethereum
00:00.0,3782.895262,24089144863,4.49137E+11,ethereum
00:00.0,3858.164468,20766055170,4.57658E+11,ethereum
00:00.0,4015.722543,26881290261,4.76631E+11,ethereum
00:00.0,3971.559766,19166579837,4.71366E+11,ethereum
00:00.0,3886.747362,23209497898,4.62268E+11,ethereum
00:00.0,3966.425352,18728700444,4.71196E+11,ethereum
00:00.0,3928.841724,15960000522,4.67396E+11,ethereum
00:00.0,3950.482392,21439121593,4.71319E+11,ethereum
00:00.0,4036.549718,16630181837,4.8057E+11,ethereum
00:00.0,3992.594577,14022344430,4.75335E+11,ethereum
00:00.0,4113.529932,18571462177,4.88291E+11,ethereum
00:00.0,4055.117367,13351470833,4.82499E+11,ethereum
00:00.0,4110.571871,11869342790,4.88793E+11,ethereum
00:00.0,4075.031619,11815773894,4.84796E+11,ethereum
00:00.0,4045.05135,11725230820,4.8103E+11,ethereum
00:00.0,3807.360367,18009599979,4.53976E+11,ethereum
00:00.0,3644.405517,15528813680,4.32082E+11,ethereum
00:00.0,3714.945456,13445245167,4.41654E+11,ethereum
00:00.0,3686.402542,14298378834,4.39791E+11,ethereum
00:00.0,3780.315874,9948120591,4.49805E+11,ethereum
00:00.0,3835.395991,10069690530,4.56852E+11,ethereum
00:00.0,3769.40494,12462872357,4.4861E+11,ethereum
00:00.0,3794.90813,13853786397,4.54574E+11,ethereum
00:00.0,3556.906227,18782873941,4.24089E+11,ethereum
00:00.0,3416.826009,24467182063,4.07652E+11,ethereum
00:00.0,3201.794574,24359369449,3.81283E+11,ethereum
00:00.0,3101.040902,15966769091,3.69734E+11,ethereum
00:00.0,3156.967262,11906478540,3.75219E+11,ethereum
00:00.0,3086.729002,19655314715,3.67655E+11,ethereum
00:00.0,3246.413723,14922195360,3.87506E+11,ethereum
00:00.0,3378.035895,15285972615,4.02763E+11,ethereum
00:00.0,3256.758866,13999771252,3.8804E+11,ethereum
00:00.0,3311.986061,12316286855,3.94665E+11,ethereum
00:00.0,3331.246655,8659658467,3.96899E+11,ethereum
00:00.0,3356.295444,9002833937,4.00232E+11,ethereum
00:00.0,3216.592981,11938682376,3.83428E+11,ethereum
00:00.0,3166.453912,12700158860,3.77918E+11,ethereum
00:00.0,3097.021466,12762451060,3.71296E+11,ethereum
00:00.0,3015.588778,13389582890,3.6058E+11,ethereum
00:00.0,2564.343342,29314647993,3.06644E+11,ethereum
00:00.0,2407.377852,28250265354,2.868E+11,ethereum
00:00.0,2537.836728,17123741958,3.02626E+11,ethereum
00:00.0,2447.831512,28735520620,2.92022E+11,ethereum
00:00.0,2465.21923,16139625164,2.93702E+11,ethereum
00:00.0,2470.430412,21415081805,2.95723E+11,ethereum
00:00.0,2411.863855,16482912982,2.87829E+11,ethereum
00:00.0,2551.111074,14326314172,3.04305E+11,ethereum
00:00.0,2603.603872,10742621685,3.1006E+11,ethereum
00:00.0,2610.182406,8937393970,3.11603E+11,ethereum
00:00.0,2689.220867,13818587054,3.20355E+11,ethereum
00:00.0,2797.434855,13176431108,3.34033E+11,ethereum
00:00.0,2690.319739,13860391591,3.21297E+11,ethereum
00:00.0,2667.256728,21844552552,3.17504E+11,ethereum
00:00.0,2993.09944,18766789788,3.54558E+11,ethereum
00:00.0,3018.673398,13036212065,3.616E+11,ethereum
00:00.0,3062.805808,9025772577,3.66038E+11,ethereum
00:00.0,3149.953286,14427983728,3.76351E+11,ethereum
00:00.0,3127.438107,16856365273,3.74044E+11,ethereum
00:00.0,3240.921044,14005361496,3.87321E+11,ethereum
00:00.0,3081.911502,18990367974,3.68378E+11,ethereum
00:00.0,2930.563169,16560032291,3.50134E+11,ethereum
00:00.0,2918.085367,11367427285,3.47518E+11,ethereum
00:00.0,2889.235678,9020562479,3.45253E+11,ethereum
00:00.0,2935.6455,12117644856,3.51369E+11,ethereum
00:00.0,3179.300207,14189484930,3.81791E+11,ethereum
00:00.0,3128.640781,13120593628,3.76072E+11,ethereum
00:00.0,2881.613122,16242836366,3.45253E+11,ethereum
00:00.0,2792.303848,16064045340,3.33998E+11,ethereum
00:00.0,2768.971652,9956229565,3.30815E+11,ethereum
00:00.0,2632.491399,12215462929,3.15016E+11,ethereum
00:00.0,2574.513384,19206327576,3.08837E+11,ethereum
00:00.0,2644.153656,16856627508,3.17005E+11,ethereum
00:00.0,2594.700959,13713218953,3.10998E+11,ethereum
00:00.0,2599.93357,30992409366,3.11534E+11,ethereum
00:00.0,2771.89051,17751279836,3.33625E+11,ethereum
00:00.0,2785.338957,11984293385,3.32645E+11,ethereum
00:00.0,2629.483121,17309819255,3.14566E+11,ethereum
00:00.0,2919.294962,19832961026,3.49056E+11,ethereum
00:00.0,2977.27604,19012291817,3.55856E+11,ethereum
00:00.0,2953.315776,17023997911,3.53807E+11,ethereum
00:00.0,2836.906337,13786702924,3.40585E+11,ethereum
00:00.0,2619.356138,15538211354,3.14336E+11,ethereum
00:00.0,2668.705979,8652610729,3.19334E+11,ethereum
00:00.0,2558.359874,9377488375,3.06675E+11,ethereum
00:00.0,2498.658865,15295190069,2.99835E+11,ethereum
00:00.0,2576.627154,14681251926,3.09292E+11,ethereum
00:00.0,2731.037685,15208159163,3.27144E+11,ethereum
00:00.0,2611.464723,13843643777,3.13054E+11,ethereum
00:00.0,2562.832354,12313723771,3.07992E+11,ethereum
00:00.0,2579.458136,6288630631,3.09539E+11,ethereum
00:00.0,2518.492845,8570037701,3.02104E+11,ethereum
00:00.0,2591.542041,10951215811,3.10467E+11,ethereum
00:00.0,2620.363852,12439580088,3.14931E+11,ethereum
00:00.0,2771.759457,19785262485,3.33205E+11,ethereum
00:00.0,2817.401075,12593189075,3.38097E+11,ethereum
00:00.0,2945.74591,14540256795,3.53539E+11,ethereum
00:00.0,2947.226158,10359721812,3.5377E+11,ethereum
00:00.0,2860.641961,11304953073,3.43171E+11,ethereum
00:00.0,2896.586932,13890729059,3.47667E+11,ethereum
00:00.0,2969.784984,15671928048,3.56813E+11,ethereum
00:00.0,3028.835258,14257143986,3.63716E+11,ethereum
00:00.0,3106.657024,16202188702,3.73177E+11,ethereum
00:00.0,3106.072054,15532463157,3.73075E+11,ethereum
00:00.0,3140.875711,7615867102,3.77825E+11,ethereum
00:00.0,3285.173097,11980084884,3.94487E+11,ethereum
00:00.0,3328.934125,18514225351,3.99978E+11,ethereum
00:00.0,3401.184431,17936369662,4.08154E+11,ethereum
00:00.0,3383.788762,14183468638,4.07461E+11,ethereum
00:00.0,3283.302843,16222256121,3.94629E+11,ethereum
00:00.0,3451.196091,19701116865,4.14855E+11,ethereum
00:00.0,3440.336238,22091140765,4.13595E+11,ethereum
00:00.0,3521.584725,14019828281,4.23411E+11,ethereum
00:00.0,3520.967118,16925919014,4.23368E+11,ethereum
00:00.0,3422.969884,15114055502,4.12945E+11,ethereum
00:00.0,3171.371104,26109763335,3.82809E+11,ethereum
00:00.0,3232.834989,16149775915,3.88867E+11,ethereum
00:00.0,3192.025091,17523939555,3.82663E+11,ethereum
00:00.0,3265.938068,9316769844,3.92551E+11,ethereum
00:00.0,3219.159553,10005373137,3.88982E+11,ethereum
00:00.0,2992.702106,21142997360,3.60149E+11,ethereum
00:00.0,3038.209422,18977679664,3.65661E+11,ethereum
00:00.0,3121.399823,15452917855,3.75768E+11,ethereum
00:00.0,3023.417212,15895586505,3.63962E+11,ethereum
00:00.0,3045.428075,12543243551,3.66695E+11,ethereum
00:00.0,3066.358014,9063939048,3.69788E+11,ethereum
00:00.0,2995.719421,9543306566,3.60749E+11,ethereum
00:00.0,3061.890571,18188817400,3.68758E+11,ethereum
00:00.0,3104.688448,13472639207,3.73783E+11,ethereum
00:00.0,3079.676478,15155965878,3.70911E+11,ethereum
00:00.0,2987.488876,20529419340,3.59918E+11,ethereum
00:00.0,2967.085285,16155619719,3.57702E+11,ethereum
00:00.0,2940.687978,8633203958,3.54358E+11,ethereum
00:00.0,2922.901865,9196851418,3.52896E+11,ethereum
00:00.0,3008.336347,22037549639,3.6259E+11,ethereum
00:00.0,2806.748836,17750798289,3.38098E+11,ethereum
00:00.0,2889.592223,17036298769,3.48355E+11,ethereum
00:00.0,2932.455084,18249410920,3.53388E+11,ethereum
00:00.0,2817.489882,17902735174,3.40292E+11,ethereum
00:00.0,2738.174136,12618462103,3.30211E+11,ethereum
00:00.0,2832.513107,14489173445,3.41626E+11,ethereum
00:00.0,2861.372376,17701813871,3.4508E+11,ethereum
00:00.0,2786.047248,12836324478,3.36655E+11,ethereum
00:00.0,2942.052313,17336934450,3.5523E+11,ethereum
00:00.0,2753.936567,20868783133,3.32104E+11,ethereum
00:00.0,2699.707247,20516541977,3.25972E+11,ethereum
00:00.0,2641.229107,12528069434,3.19031E+11,ethereum
00:00.0,2517.829922,20582973186,3.04412E+11,ethereum
00:00.0,2249.890962,34392685562,2.71595E+11,ethereum
00:00.0,2344.797716,36844564808,2.83082E+11,ethereum
00:00.0,2080.910244,46548009611,2.50067E+11,ethereum
00:00.0,1966.699171,41621733327,2.38138E+11,ethereum
00:00.0,2010.214051,23979529161,2.43391E+11,ethereum
00:00.0,2064.229358,14395772635,2.49319E+11,ethereum
00:00.0,2147.047448,14395455889,2.5935E+11,ethereum
00:00.0,2025.888698,20068743682,2.44742E+11,ethereum
00:00.0,2095.178885,17005002529,2.53641E+11,ethereum
00:00.0,1915.177123,15892119501,2.32056E+11,ethereum
00:00.0,2023.848259,17828306699,2.44359E+11,ethereum
00:00.0,1963.99094,14638100163,2.37367E+11,ethereum
00:00.0,1978.147133,7551508571,2.39103E+11,ethereum
00:00.0,2046.64635,9623174528,2.4773E+11,ethereum
00:00.0,1974.581194,14627311158,2.38723E+11,ethereum
00:00.0,1979.770545,12880481568,2.39375E+11,ethereum
00:00.0,1944.842845,12554611854,2.35348E+11,ethereum
